Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Detection Method for Phase Synchronization in a Population of Spiking Neurons","Natural and Artificial Models in Computation and Biology","","","","10.1007/978-3-642-38637-4_44","Manuel LopezFrancisco B. Rodríguez","2013","http://link.springer.com/chapter/10.1007/978-3-642-38637-4_44","Chapter"
"A Fast SCCA Algorithm for Big Data Analysis in Brain Imaging Genetics","Graphs in Biomedical Image Analysis, Computational Anatomy and Imaging Genetics","","","","10.1007/978-3-319-67675-3_19","Yuming HuangLei DuKefei LiuXiaohui YaoShannon L. RisacherLei GuoAndrew J. SaykinLi Shen","2017","http://link.springer.com/chapter/10.1007/978-3-319-67675-3_19","Chapter"
"Track Filtering via Iterative Correction of TDI Topology","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2015","","","","10.1007/978-3-319-24553-9_3","Dogu Baran AydoganYonggang Shi","2015","http://link.springer.com/chapter/10.1007/978-3-319-24553-9_3","Chapter"
"Joint Learning of Multiple Longitudinal Prediction Models by Exploring Internal Relations","Machine Learning in Medical Imaging","","","","10.1007/978-3-319-24888-2_40","Baiying LeiSiping ChenDong NiTianfu Wang","2015","http://link.springer.com/chapter/10.1007/978-3-319-24888-2_40","Chapter"
"Live Imaging and Video Bioinformatics","Video Bioinformatics","","","","10.1007/978-3-319-23724-4_1","Bir BhanuPrue Talbot","2015","http://link.springer.com/chapter/10.1007/978-3-319-23724-4_1","Chapter"
"An Extensible Ontology Modeling Approach Using Post Coordinated Expressions for Semantic Provenance in Biomedical Research","On the Move to Meaningful Internet Systems. OTM 2017 Conferences","","","","10.1007/978-3-319-69459-7_23","Joshua ValdezMichael RueschmanMatthew KimSara ArabyarmohammadiSusan RedlineSatya S. Sahoo","2017","http://link.springer.com/chapter/10.1007/978-3-319-69459-7_23","Chapter"
"Resources for Studying Statistical Analysis of Biomedical Data and R","Interactive Knowledge Discovery and Data Mining in Biomedical Informatics","","","","10.1007/978-3-662-43968-5_10","Mei Kobayashi","2014","http://link.springer.com/chapter/10.1007/978-3-662-43968-5_10","Chapter"
"On accepting smart environments at user and societal levels","Universal Access in the Information Society","","13","4","10.1007/s10209-013-0327-y","Sari WalldénErkki Mäkinen","2014","http://link.springer.com/article/10.1007/s10209-013-0327-y","Article"
"Grey Matter Sublayer Thickness Estimation in the Mouse Cerebellum","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2015","","","","10.1007/978-3-319-24574-4_77","Da MaManuel J. CardosoMaria A. ZuluagaMarc ModatNick PowellFrances WisemanVictor TybulewiczElizabeth FisherMark F. LythgoeSébastien Ourselin","2015","http://link.springer.com/chapter/10.1007/978-3-319-24574-4_77","Chapter"
"Tractome: a visual data mining tool for brain connectivity analysis","Data Mining and Knowledge Discovery","","29","5","10.1007/s10618-015-0408-z","Diana Porro-MuñozEmanuele OlivettiNusrat SharminThien Bao NguyenEleftherios GaryfallidisPaolo Avesani","2015","http://link.springer.com/article/10.1007/s10618-015-0408-z","Article"
"Animal Robot as Augmentative Strategy to Elevate Mood: A Preliminary Study for Post-stroke Depression","Interactive Collaborative Robotics","","","","10.1007/978-3-319-66471-2_23","Syamimi ShamsuddinWinal Zikril ZulkifliLim Thiam HweeHanafiah Yussof","2017","http://link.springer.com/chapter/10.1007/978-3-319-66471-2_23","Chapter"
"High Resolution Hippocampus Subfield Segmentation Using Multispectral Multiatlas Patch-Based Label Fusion","Patch-Based Techniques in Medical Imaging","","","","10.1007/978-3-319-47118-1_15","José E. RomeroPierrick CoupeJosé V. Manjón","2016","http://link.springer.com/chapter/10.1007/978-3-319-47118-1_15","Chapter"
"Hippocampus Subfield Segmentation Using a Patch-Based Boosted Ensemble of Autocontext Neural Networks","Patch-Based Techniques in Medical Imaging","","","","10.1007/978-3-319-67434-6_4","José V. ManjónPierrick Coupe","2017","http://link.springer.com/chapter/10.1007/978-3-319-67434-6_4","Chapter"
"Structured Sparse Low-Rank Regression Model for Brain-Wide and Genome-Wide Associations","Medical Image Computing and Computer-Assisted Intervention –  MICCAI 2016","","","","10.1007/978-3-319-46720-7_40","Xiaofeng ZhuHeung-Il SukHeng HuangDinggang Shen","2016","http://link.springer.com/chapter/10.1007/978-3-319-46720-7_40","Chapter"
"Constructing Multi-frequency High-Order Functional Connectivity Network for Diagnosis of Mild Cognitive Impairment","Connectomics in NeuroImaging","","","","10.1007/978-3-319-67159-8_2","Yu ZhangHan ZhangXiaobo ChenDinggang Shen","2017","http://link.springer.com/chapter/10.1007/978-3-319-67159-8_2","Chapter"
"Predictive Clustering Trees for Hierarchical Multi-Target Regression","Advances in Intelligent Data Analysis XVI","","","","10.1007/978-3-319-68765-0_19","Vanja MileskiSašo DžeroskiDragi Kocev","2017","http://link.springer.com/chapter/10.1007/978-3-319-68765-0_19","Chapter"
"Neurosciences in Brazil: a bibliometric study of main characteristics, collaboration and citations","Scientometrics","","109","1","10.1007/s11192-016-1919-0","Natascha Helena Franz HoppenSamile Andréa de Souza Vanz","2016","http://link.springer.com/article/10.1007/s11192-016-1919-0","Article"
"Consensus-based modeling using distributed feature construction with ILP","Machine Learning","","107","5","10.1007/s10994-017-5672-2","Haimonti DuttaAshwin Srinivasan","2018","http://link.springer.com/article/10.1007/s10994-017-5672-2","Article"
"Analysis of Biological Networks","Distributed and Sequential Algorithms for Bioinformatics","","","","10.1007/978-3-319-24966-7_10","K. Erciyes","2015","http://link.springer.com/chapter/10.1007/978-3-319-24966-7_10","Chapter"
"Grouping Total Variation and Sparsity: Statistical Learning with Segmenting Penalties","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2015","","","","10.1007/978-3-319-24553-9_84","Michael EickenbergElvis DohmatobBertrand ThirionGaël Varoquaux","2015","http://link.springer.com/chapter/10.1007/978-3-319-24553-9_84","Chapter"
"Dealing with the Heterogeneous Multi-site Neuroimaging Data Sets: A Discrimination Study of Children Dyslexia","Brain Informatics and Health","","","","10.1007/978-3-319-09891-3_43","Piotr PłońskiWojciech GradkowskiArtur MarchewkaKatarzyna JednorógPiotr Bogorodzki","2014","http://link.springer.com/chapter/10.1007/978-3-319-09891-3_43","Chapter"
"Spreading activation in nonverbal memory networks","Brain Informatics","","4","3","10.1007/s40708-016-0058-y","Paul S. FosterCandias WakefieldScott PryjmakKatelyn M. RoosaKaylei K. BranchValeria DragoDavid W. HarrisonRonald Ruff","2017","http://link.springer.com/article/10.1007/s40708-016-0058-y","Article"
"Technology Systems for Transportation System Management and Personal Use","Transportation and Information","","","","10.1007/978-1-4614-7129-5_3","Piyushimita (Vonu) ThakuriahD. Glenn Geers","2013","http://link.springer.com/chapter/10.1007/978-1-4614-7129-5_3","Chapter"
"Correlation-Weighted Sparse Group Representation for Brain Network Construction in MCI Classification","Medical Image Computing and Computer-Assisted Intervention –  MICCAI 2016","","","","10.1007/978-3-319-46720-7_5","Renping YuHan ZhangLe AnXiaobo ChenZhihui WeiDinggang Shen","2016","http://link.springer.com/chapter/10.1007/978-3-319-46720-7_5","Chapter"
"Template-Free Estimation of Intracranial Volume: A Preterm Birth Animal Model Study","Fetal, Infant and Ophthalmic Medical Image Analysis","","","","10.1007/978-3-319-67561-9_1","Juan Eugenio IglesiasSebastiano FerrarisMarc ModatWilly GsellJan DeprestJohannes L. van der MerweTom Vercauteren","2017","http://link.springer.com/chapter/10.1007/978-3-319-67561-9_1","Chapter"
"Introduction","Pervasive Computing","","","","10.1007/978-3-319-51655-4_1","Natalia Silvis-Cividjian","2017","http://link.springer.com/chapter/10.1007/978-3-319-51655-4_1","Chapter"
"Systems Engineering","Pervasive Computing","","","","10.1007/978-3-319-51655-4_7","Natalia Silvis-Cividjian","2017","http://link.springer.com/chapter/10.1007/978-3-319-51655-4_7","Chapter"
"Future Fashion – At the Interface","Design, User Experience, and Usability. Design Philosophy, Methods, and Tools","","","","10.1007/978-3-642-39229-0_6","Patricia J. FlanaganKatia Fabiola Canepa Vega","2013","http://link.springer.com/chapter/10.1007/978-3-642-39229-0_6","Chapter"
"Semi-autonomous Conversational Robot to Deal with Problematic Behaviors from People with Dementia","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-67585-5_66","Dagoberto Cruz-SandovalJesús Favela","2017","http://link.springer.com/chapter/10.1007/978-3-319-67585-5_66","Chapter"
"Introduction to Gamification","Transforming Learning and IT Management through Gamification","","","","10.1007/978-3-319-18699-3_3","Edmond C. PrakashMadhusudan Rao","2015","http://link.springer.com/chapter/10.1007/978-3-319-18699-3_3","Chapter"
"Investigating Various Technologies Applied to Assist Seniors","Health Information Science","","","","10.1007/978-3-319-19156-0_21","Pouria KhosraviAmir Hossein GhapanchiMichael Blumenstein","2015","http://link.springer.com/chapter/10.1007/978-3-319-19156-0_21","Chapter"
"Inter-subject Similarity Guided Brain Network Modeling for MCI Diagnosis","Machine Learning in Medical Imaging","","","","10.1007/978-3-319-67389-9_20","Yu ZhangHan ZhangXiaobo ChenMingxia LiuXiaofeng ZhuDinggang Shen","2017","http://link.springer.com/chapter/10.1007/978-3-319-67389-9_20","Chapter"
"Low-Dimensional Statistics of Anatomical Variability via Compact Representation of Image Deformations","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2016","","","","10.1007/978-3-319-46726-9_20","Miaomiao ZhangWilliam M. Wells IIIPolina Golland","2016","http://link.springer.com/chapter/10.1007/978-3-319-46726-9_20","Chapter"
"GSplit LBI: Taming the Procedural Bias in Neuroimaging for Disease Prediction","Medical Image Computing and Computer-Assisted Intervention − MICCAI 2017","","","","10.1007/978-3-319-66179-7_13","Xinwei SunLingjing HuYuan YaoYizhou Wang","2017","http://link.springer.com/chapter/10.1007/978-3-319-66179-7_13","Chapter"
"Exploring temporal relationships between scientific and technical fronts: a case of biotechnology field","Scientometrics","","98","2","10.1007/s11192-013-1054-0","Mu-Hsuan HuangSsu-Han ChenChia-Ying LinDar-Zen Chen","2014","http://link.springer.com/article/10.1007/s11192-013-1054-0","Article"
"Spectral Graph Convolutions for Population-Based Disease Prediction","Medical Image Computing and Computer-Assisted Intervention − MICCAI 2017","","","","10.1007/978-3-319-66179-7_21","Sarah ParisotSofia Ira KtenaEnzo FerranteMatthew LeeRicardo Guerrerro MorenoBen GlockerDaniel Rueckert","2017","http://link.springer.com/chapter/10.1007/978-3-319-66179-7_21","Chapter"
"Mid-Space-Independent Symmetric Data Term for Pairwise Deformable Image Registration","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2015","","","","10.1007/978-3-319-24571-3_32","Iman AganjEugenio IglesiasMartin ReuterMert R. SabuncuBruce Fischl","2015","http://link.springer.com/chapter/10.1007/978-3-319-24571-3_32","Chapter"
"Interference Between Cognitive and Motor Recovery in Elderly Dementia Patients Through a Holistic Tele-Rehabilitation Platform","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-319-58877-3_45","Alberto AntoniettiMarta GandollaMauro RossiniFranco MolteniAlessandra Pedrocchi","2017","http://link.springer.com/chapter/10.1007/978-3-319-58877-3_45","Chapter"
"Functional Maps for Brain Classification on Spectral Domain","Spectral and Shape Analysis in Medical Imaging","","","","10.1007/978-3-319-51237-2_3","Simone MelziAlessandro MellaLetizia SquarcinaMarcella BellaniCinzia PerliniMirella RuggeriCarlo Alfredo AltamuraPaolo BrambillaUmberto Castellani","2016","http://link.springer.com/chapter/10.1007/978-3-319-51237-2_3","Chapter"
"Disentangling Disease Heterogeneity with Max-Margin Multiple Hyperplane Classifier","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2015","","","","10.1007/978-3-319-24553-9_86","Erdem VarolAristeidis SotirasChristos Davatzikos","2015","http://link.springer.com/chapter/10.1007/978-3-319-24553-9_86","Chapter"
"Structured Outlier Detection in Neuroimaging Studies with Minimal Convex Polytopes","Medical Image Computing and Computer-Assisted Intervention –  MICCAI 2016","","","","10.1007/978-3-319-46720-7_35","Erdem VarolAristeidis SotirasChristos Davatzikos","2016","http://link.springer.com/chapter/10.1007/978-3-319-46720-7_35","Chapter"
"Linear feature selection in texture analysis - A PLS based method","Machine Vision and Applications","","24","7","10.1007/s00138-012-0461-1","Joselene MarquesChristian IgelMartin LillholmErik B. Dam","2013","http://link.springer.com/article/10.1007/s00138-012-0461-1","Article"
"Impacts of Working Memory Training on Brain Network Topology","Advances in Neural Networks - ISNN 2017","","","","10.1007/978-3-319-59081-3_67","Dongping ZhaoQiushi ZhangLi YaoXiaojie Zhao","2017","http://link.springer.com/chapter/10.1007/978-3-319-59081-3_67","Chapter"
"On Density-Based Data Streams Clustering Algorithms: A Survey","Journal of Computer Science and Technology","","29","1","10.1007/s11390-014-1416-y","Amineh AminiTeh Ying WahHadi Saboohi","2014","http://link.springer.com/article/10.1007/s11390-014-1416-y","Article"
"A Stochastic Large Deformation Model for Computational Anatomy","Information Processing in Medical Imaging","","","","10.1007/978-3-319-59050-9_45","Alexis ArnaudonDarryl D. HolmAkshay PaiStefan Sommer","2017","http://link.springer.com/chapter/10.1007/978-3-319-59050-9_45","Chapter"
"Multilevel Modeling with Structured Penalties for Classification from Imaging Genetics Data","Graphs in Biomedical Image Analysis, Computational Anatomy and Imaging Genetics","","","","10.1007/978-3-319-67675-3_21","Pascal LuOlivier Colliot","2017","http://link.springer.com/chapter/10.1007/978-3-319-67675-3_21","Chapter"
"Large Scale Medical Data Mining for Accurate Diagnosis: A Blueprint","Handbook of Large-Scale Distributed Computing in Smart Healthcare","","","","10.1007/978-3-319-58280-1_7","Md. Sarwar KamalNilanjan DeyAmira S. Ashour","2017","http://link.springer.com/chapter/10.1007/978-3-319-58280-1_7","Chapter"
"Latent Processes Governing Neuroanatomical Change in Aging and Dementia","Medical Image Computing and Computer-Assisted Intervention − MICCAI 2017","","","","10.1007/978-3-319-66179-7_4","Christian WachingerAnna RieckmannMartin Reuter","2017","http://link.springer.com/chapter/10.1007/978-3-319-66179-7_4","Chapter"
"A Scalable Approach for LRT Computation in GPGPU Environments","Web Technologies and Applications","","","","10.1007/978-3-642-37401-2_58","Linsey Xiaolin PangSanjay ChawlaBernhard ScholzGeorgina Wilcox","2013","http://link.springer.com/chapter/10.1007/978-3-642-37401-2_58","Chapter"
"Big Data Analytics for Healthcare","High-Performance Big-Data Analytics","","","","10.1007/978-3-319-20744-5_14","Pethuru RajAnupama RamanDhivya NagarajSiddhartha Duggirala","2015","http://link.springer.com/chapter/10.1007/978-3-319-20744-5_14","Chapter"
"Automated Reconstruction of Neurovascular Networks in Knife-Edge Scanning Microscope Rat Brain Nissl Data Set","Advances in Visual Computing","","","","10.1007/978-3-319-50835-1_40","Wookyung AnYoonsuck Choe","2016","http://link.springer.com/chapter/10.1007/978-3-319-50835-1_40","Chapter"
"Lack of Effort or Lack of Ability? Robot Failures and Human Perception of Agency and Responsibility","BNAIC 2016: Artificial Intelligence","","","","10.1007/978-3-319-67468-1_11","Sophie van der WoerdtPim Haselager","2017","http://link.springer.com/chapter/10.1007/978-3-319-67468-1_11","Chapter"
"Ambient Technology to Support Elderly People in Outdoor Risk Situations","Information and Communication Technologies for Ageing Well and e-Health","","","","10.1007/978-3-319-27695-3_3","Rami YaredHady Khaddaj MallatBessam Abdulrazak","2015","http://link.springer.com/chapter/10.1007/978-3-319-27695-3_3","Chapter"
"Revisiting Abnormalities in Brain Network Architecture Underlying Autism Using Topology-Inspired Statistical Inference","Connectomics in NeuroImaging","","","","10.1007/978-3-319-67159-8_12","Sourabh PalandeVipin JoseBrandon ZielinskiJeffrey AndersonP. Thomas FletcherBei Wang","2017","http://link.springer.com/chapter/10.1007/978-3-319-67159-8_12","Chapter"
"A Tensor Statistical Model for Quantifying Dynamic Functional Connectivity","Information Processing in Medical Imaging","","","","10.1007/978-3-319-59050-9_32","Yingying ZhuXiaofeng ZhuMinjeong KimJin YanGuorong Wu","2017","http://link.springer.com/chapter/10.1007/978-3-319-59050-9_32","Chapter"
"Machine Learning on High Dimensional Shape Data from Subcortical Brain Surfaces: A Comparison of Feature Selection and Classification Methods","Machine Learning in Medical Imaging","","","","10.1007/978-3-319-24888-2_5","Benjamin S. C. WadeShantanu H. JoshiBoris A. GutmanPaul M. Thompson","2015","http://link.springer.com/chapter/10.1007/978-3-319-24888-2_5","Chapter"
"An Efficient Webpage Classification Algorithm Based on LSH","Intelligent Computation in Big Data Era","","","","10.1007/978-3-662-46248-5_31","Junjun LiuHaichun SunZhijun Ding","2015","http://link.springer.com/chapter/10.1007/978-3-662-46248-5_31","Chapter"
"Ensemble Hierarchical High-Order Functional Connectivity Networks for MCI Classification","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2016","","","","10.1007/978-3-319-46723-8_3","Xiaobo ChenHan ZhangDinggang Shen","2016","http://link.springer.com/chapter/10.1007/978-3-319-46723-8_3","Chapter"
"Computer Aided Diagnosis of ADHD Using Brain Magnetic Resonance Images","AI 2013: Advances in Artificial Intelligence","","","","10.1007/978-3-319-03680-9_39","B. S. MahanandR. SavithaS. Suresh","2013","http://link.springer.com/chapter/10.1007/978-3-319-03680-9_39","Chapter"
"Multiatlas Segmentation Using Robust Feature-Based Registration","Cloud-Based Benchmarking of Medical Image Analysis","","","","10.1007/978-3-319-49644-3_12","Frida FejneMatilda LandgrenJennifer AlvénJohannes UlénJohan FredrikssonViktor LarssonOlof EnqvistFredrik Kahl","2017","http://link.springer.com/chapter/10.1007/978-3-319-49644-3_12","Chapter"
"Modelling Non-stationary and Non-separable Spatio-Temporal Changes in Neurodegeneration via Gaussian Process Convolution","Machine Learning Meets Medical Imaging","","","","10.1007/978-3-319-27929-9_4","Lorenzi MarcoGabriel ZieglerDaniel C. AlexanderSebastien Ourselin","2015","http://link.springer.com/chapter/10.1007/978-3-319-27929-9_4","Chapter"
"Identification of Cerebral Small Vessel Disease Using Multiple Instance Learning","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2015","","","","10.1007/978-3-319-24553-9_64","Liang ChenTong TongChin Pang HoRajiv PatelDavid CohenAngela C. DawsonOmid HalseOlivia GeraghtyPaul E. M. RinneChristopher J. WhiteTagore NakornchaiPaul BentleyDaniel Rueckert","2015","http://link.springer.com/chapter/10.1007/978-3-319-24553-9_64","Chapter"
"Fusion of High-Order and Low-Order Effective Connectivity Networks for MCI Classification","Machine Learning in Medical Imaging","","","","10.1007/978-3-319-67389-9_36","Yang LiJingyu LiuKe LiPew-Thian YapMinjeong KimChong-Yaw WeeDinggang Shen","2017","http://link.springer.com/chapter/10.1007/978-3-319-67389-9_36","Chapter"
"Reveal Consistent Spatial-Temporal Patterns from Dynamic Functional Connectivity for Autism Spectrum Disorder Identification","Medical Image Computing and Computer-Assisted Intervention –  MICCAI 2016","","","","10.1007/978-3-319-46720-7_13","Yingying ZhuXiaofeng ZhuHan ZhangWei GaoDinggang ShenGuorong Wu","2016","http://link.springer.com/chapter/10.1007/978-3-319-46720-7_13","Chapter"
"Bioinformatics from a Big Data Perspective: Meeting the Challenge","Bioinformatics and Biomedical Engineering","","","","10.1007/978-3-319-56154-7_32","Francisco Gomez-VelaAurelio LópezJosé A. LagaresDomingo S. BaenaCarlos D. BarrancoMiguel García-TorresFederico Divina","2017","http://link.springer.com/chapter/10.1007/978-3-319-56154-7_32","Chapter"
"Spatio-Temporal Shape Analysis of Cross-Sectional Data for Detection of Early Changes in Neurodegenerative Disease","Spectral and Shape Analysis in Medical Imaging","","","","10.1007/978-3-319-51237-2_6","Claire CuryMarco LorenziDavid CashJennifer M. NicholasAlexandre RoutierJonathan RohrerSebastien OurselinStanley DurrlemanMarc Modat","2016","http://link.springer.com/chapter/10.1007/978-3-319-51237-2_6","Chapter"
"Causality-Guided Feature Selection","Advanced Data Mining and Applications","","","","10.1007/978-3-319-49586-6_26","Mandar S. ChaudharyDoel L. Gonzalez IIGonzalo A. BelloMichael P. AngusDhara DesaiSteve HarenbergP. Murali DoraiswamyFredrick H. M. SemazziVipin KumarNagiza F. Samatova","2016","http://link.springer.com/chapter/10.1007/978-3-319-49586-6_26","Chapter"
"Modified Dendrite Morphological Neural Network Applied to 3D Object Recognition","Pattern Recognition","","","","10.1007/978-3-642-38989-4_32","Humberto SossaElizabeth Guevara","2013","http://link.springer.com/chapter/10.1007/978-3-642-38989-4_32","Chapter"
"Bilateral Weighted Adaptive Local Similarity Measure for Registration in Neurosurgery","Medical Image Computing and Computer-Assisted Intervention -- MICCAI 2016","","","","10.1007/978-3-319-46726-9_10","Martin KochanMarc ModatTom VercauterenMark WhiteLaura ManciniGavin P. WinstonAndrew W. McEvoyJohn S. ThorntonTarek YousryJohn S. DuncanSébastien OurselinDanail Stoyanov","2016","http://link.springer.com/chapter/10.1007/978-3-319-46726-9_10","Chapter"
"Ordinal Patterns for Connectivity Networks in Brain Disease Diagnosis","Medical Image Computing and Computer-Assisted Intervention –  MICCAI 2016","","","","10.1007/978-3-319-46720-7_1","Mingxia LiuJunqiang DuBiao JieDaoqiang Zhang","2016","http://link.springer.com/chapter/10.1007/978-3-319-46720-7_1","Chapter"
"Active Learning","Encyclopedia of Machine Learning and Data Mining","","","","10.1007/978-1-4899-7687-1_912","Varun ChandolaArindam BanerjeeVipin Kumar","2017","http://link.springer.com/referenceworkentry/10.1007/978-1-4899-7687-1_912","ReferenceWorkEntry"
"Augmenting Human Capabilities with AI","Social Machines","","","","10.1007/978-1-4842-1156-4_6","James HendlerAlice M. Mulvehill","2016","http://link.springer.com/chapter/10.1007/978-1-4842-1156-4_6","Chapter"
"Relationship between downloads and citations at journal and paper levels, and the influence of language","Scientometrics","","101","2","10.1007/s11192-014-1243-5","Vicente P. Guerrero-BoteFélix Moya-Anegón","2014","http://link.springer.com/article/10.1007/s11192-014-1243-5","Article"
"Bootstrapping Activity Modeling for Ambient Assisted Living","Smart Health","","","","10.1007/978-3-642-39844-5_12","Jie WanMichael J. O’GradyGregory M. P. O’Hare","2013","http://link.springer.com/chapter/10.1007/978-3-642-39844-5_12","Chapter"
"Anomaly Detection","Encyclopedia of Machine Learning and Data Mining","","","","10.1007/978-1-4899-7502-7_912-1","Varun ChandolaArindam BanerjeeVipin Kumar","2016","http://link.springer.com/referenceworkentry/10.1007/978-1-4899-7502-7_912-1","ReferenceWorkEntry"
"Structural Brain Mapping","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2015","","","","10.1007/978-3-319-24574-4_91","Muhammad RazibZhong-Lin LuWei Zeng","2015","http://link.springer.com/chapter/10.1007/978-3-319-24574-4_91","Chapter"
"Predictive Modeling of Anatomy with Genetic and Clinical Data","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2015","","","","10.1007/978-3-319-24574-4_62","Adrian V. DalcaRamesh SridharanMert R. SabuncuPolina Golland","2015","http://link.springer.com/chapter/10.1007/978-3-319-24574-4_62","Chapter"
"Extended AMUSE Algorithm and Novel Randomness Approach for BSS Model Aggregation with Methodology Remarks","Artificial Intelligence and Soft Computing","","","","10.1007/978-3-319-19369-4_47","Ryszard SzupilukTomasz ZąbkowskiKrzysztof Gajowniczek","2015","http://link.springer.com/chapter/10.1007/978-3-319-19369-4_47","Chapter"
"Patient Classification and Automatic Configuration of an Intelligent Wheelchair","Agents and Artificial Intelligence","","","","10.1007/978-3-642-36907-0_18","Brígida Mónica FariaLuís Paulo ReisNuno LauJoão Couto SoaresSérgio Vasconcelos","2013","http://link.springer.com/chapter/10.1007/978-3-642-36907-0_18","Chapter"
"Differential Dementia Diagnosis on Incomplete Data with Latent Trees","Medical Image Computing and Computer-Assisted Intervention – MICCAI 2016","","","","10.1007/978-3-319-46723-8_6","Christian LedigSebastian KaltwangAntti TolonenJuha KoikkalainenPhilip ScheltensFrederik BarkhofHanneke Rhodius-MeesterBetty TijmsAfina W. LemstraWiesje van der FlierJyrki LötjönenDaniel Rueckert","2016","http://link.springer.com/chapter/10.1007/978-3-319-46723-8_6","Chapter"
"Big Data and Fog Computing","Encyclopedia of Big Data Technologies","","","","10.1007/978-3-319-63962-8_41-1","Yogesh Simmhan","2018","http://link.springer.com/referenceworkentry/10.1007/978-3-319-63962-8_41-1","ReferenceWorkEntry"
"Adaptive Robot Assisted Therapy Using Interactive Reinforcement Learning","Social Robotics","","","","10.1007/978-3-319-47437-3_2","Konstantinos TsiakasMaria DagioglouVangelis KarkaletsisFillia Makedon","2016","http://link.springer.com/chapter/10.1007/978-3-319-47437-3_2","Chapter"
"Efficient Parallel Transport in the Group of Diffeomorphisms via Reduction to the Lie Algebra","Graphs in Biomedical Image Analysis, Computational Anatomy and Imaging Genetics","","","","10.1007/978-3-319-67675-3_17","Kristen M. CampbellP. Thomas Fletcher","2017","http://link.springer.com/chapter/10.1007/978-3-319-67675-3_17","Chapter"
"Multi-source Multi-target Dictionary Learning for Prediction of Cognitive Decline","Information Processing in Medical Imaging","","","","10.1007/978-3-319-59050-9_15","Jie ZhangQingyang LiRichard J. CaselliPaul M. ThompsonJieping YeYalin Wang","2017","http://link.springer.com/chapter/10.1007/978-3-319-59050-9_15","Chapter"
"Using a Serious Game to Assess Spatial Memory in Children and Adults","Advances in Computer Entertainment Technology","","","","10.1007/978-3-319-76270-8_55","Mauricio Loachamín-ValenciaM.-Carmen JuanMagdalena Méndez-LópezElena Pérez-Hernández","2018","http://link.springer.com/chapter/10.1007/978-3-319-76270-8_55","Chapter"
"Morphometric Basis of Depression in Parkinson’s Disease and the Possibility of Its Prediction","Brain Informatics and Health","","","","10.1007/978-3-319-09891-3_33","Aleksandr EfimtsevVladimir FokinAndrei SokolovLeonid VoronkovArtem Trufanov","2014","http://link.springer.com/chapter/10.1007/978-3-319-09891-3_33","Chapter"
"Novel Effective Connectivity Network Inference for MCI Identification","Machine Learning in Medical Imaging","","","","10.1007/978-3-319-67389-9_37","Yang LiHao YangKe LiPew-Thian YapMinjeong KimChong-Yaw WeeDinggang Shen","2017","http://link.springer.com/chapter/10.1007/978-3-319-67389-9_37","Chapter"
"Discovering and assessing fields of expertise in nanomedicine: a patent co-citation network perspective","Scientometrics","","94","3","10.1007/s11192-012-0891-6","Ahmad BariraniBruno AgardCatherine Beaudry","2013","http://link.springer.com/article/10.1007/s11192-012-0891-6","Article"
"Computational Methods for Mass Spectrometry Imaging: Challenges, Progress, and Opportunities","Health Informatics Data Analysis","","","","10.1007/978-3-319-44981-4_2","Chanchala D. KaddiMay D. Wang","2017","http://link.springer.com/chapter/10.1007/978-3-319-44981-4_2","Chapter"
"Interactive Gallery: Enhance Social Interaction for Elders by Story Sharing","Advances in Digital Cultural Heritage","","","","10.1007/978-3-319-75789-6_8","Cun LiXu LinKai KangJun HuBart HengeveldCaroline HummelsMatthias Rauterberg","2018","http://link.springer.com/chapter/10.1007/978-3-319-75789-6_8","Chapter"
"Modified Dendrite Morphological Neural Network Applied to 3D Object Recognition on RGB-D Data","Hybrid Artificial Intelligent Systems","","","","10.1007/978-3-642-40846-5_31","Humberto SossaElizabeth Guevara","2013","http://link.springer.com/chapter/10.1007/978-3-642-40846-5_31","Chapter"
"Usability evaluation methods for mobile serious games applied to health: a systematic review","Universal Access in the Information Society","","16","4","10.1007/s10209-016-0511-y","Jaison Dairon Ebertz SchmidtAna Carolina Bertoletti De Marchi","2017","http://link.springer.com/article/10.1007/s10209-016-0511-y","Article"
"A computational approach inspired by simulated annealing to study the stability of protein interaction networks in cancer and neurological disorders","Data Mining and Knowledge Discovery","","30","1","10.1007/s10618-015-0410-5","Kristina IbáñezMaría GuijarroGonzalo PajaresAlfonso Valencia","2016","http://link.springer.com/article/10.1007/s10618-015-0410-5","Article"
"Data Integration in the Human Brain Project","Data Integration in the Life Sciences","","","","10.1007/978-3-319-21843-4_3","Tassos VenetisVasilis Vassalos","2015","http://link.springer.com/chapter/10.1007/978-3-319-21843-4_3","Chapter"
