Title,Year,DOI,Link
"Global Transcriptional Responses of the Toxic Cyanobacterium, Microcystis aeruginosa, to Nitrogen Stress, Phosphorus Stress, and Growth on Organic Matter",2013,10.1371/journal.pone.0069834,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880747816&doi=10.1371%2fjournal.pone.0069834&partnerID=40&md5=9c9f676ac20f566dd0df79bdb967e044"
"Soybean Meal Induces Intestinal Inflammation in Zebrafish Larvae",2013,10.1371/journal.pone.0069983,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880731184&doi=10.1371%2fjournal.pone.0069983&partnerID=40&md5=dacce05a387708f5d1f88dc952c18d73"
"Low-Intensity Pulsed Ultrasound Accelerates Tooth Movement via Activation of the BMP-2 Signaling Pathway",2013,10.1371/journal.pone.0068926,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880751570&doi=10.1371%2fjournal.pone.0068926&partnerID=40&md5=312e7d3268c7315058d7ffe109c6f040"
"Ns1 Is a Key Protein in the Vaccine Composition to Protect Ifnar(-/-) Mice against Infection with Multiple Serotypes of African Horse Sickness Virus",2013,10.1371/journal.pone.0070197,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880719162&doi=10.1371%2fjournal.pone.0070197&partnerID=40&md5=8317c67319fdae0a95835fd5cd81b15a"
"Expression of Kisspeptins and Kiss Receptors Suggests a Large Range of Functions for Kisspeptin Systems in the Brain of the European Sea Bass",2013,10.1371/journal.pone.0070177,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880711207&doi=10.1371%2fjournal.pone.0070177&partnerID=40&md5=a1098ea77fc157ab817ea987f92582a6"
"Evaluation of a Novel Spine and Surface Topography System for Dynamic Spinal Curvature Analysis during Gait",2013,10.1371/journal.pone.0070581,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880738553&doi=10.1371%2fjournal.pone.0070581&partnerID=40&md5=73b13b069fdb0bdd71deb00b7675c2e0"
"Soluble Isoform of the Receptor for Advanced Glycation End Products as a Biomarker for Postoperative Respiratory Failure after Cardiac Surgery",2013,10.1371/journal.pone.0070200,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880748841&doi=10.1371%2fjournal.pone.0070200&partnerID=40&md5=2db73863217d37dddb79589036669b13"
"Enhancing Psychosocial Support for HIV Positive Adolescents in Harare, Zimbabwe",2013,10.1371/journal.pone.0070254,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880735740&doi=10.1371%2fjournal.pone.0070254&partnerID=40&md5=ce4e0f55c8da24aed2348a74f96d45fd"
"Incidence and Mortality of Acute Kidney Injury after Myocardial Infarction: A Comparison between KDIGO and RIFLE Criteria",2013,10.1371/journal.pone.0069998,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880719098&doi=10.1371%2fjournal.pone.0069998&partnerID=40&md5=fb1aa654c3bc9c35c76bdb6c38eec6fa"
"Consistent Condom Use Increases the Colonization of Lactobacillus crispatus in the Vagina",2013,10.1371/journal.pone.0070716,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880759310&doi=10.1371%2fjournal.pone.0070716&partnerID=40&md5=8eb3105543eb16853b0a6b389a500c5a"
"An Empirical Approach towards the Efficient and Optimal Production of Influenza-Neutralizing Ovine Polyclonal Antibodies Demonstrates That the Novel Adjuvant CoVaccine HT™ Is Functionally Superior to Freund's Adjuvant",2013,10.1371/journal.pone.0068895,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880704790&doi=10.1371%2fjournal.pone.0068895&partnerID=40&md5=825bac1b96605080563fb515ae78a954"
"A Conserved Aspartic Acid Is Important for Agonist (VUAA1) and Odorant/Tuning Receptor-Dependent Activation of the Insect Odorant Co-Receptor (Orco)",2013,10.1371/journal.pone.0070218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880721769&doi=10.1371%2fjournal.pone.0070218&partnerID=40&md5=b9f5f170741ec164f3498e854dbb2b65"
"Factors Associated with Serological Cure and the Serofast State of HIV-Negative Patients with Primary, Secondary, Latent, and Tertiary Syphilis",2013,10.1371/journal.pone.0070102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880716864&doi=10.1371%2fjournal.pone.0070102&partnerID=40&md5=de6742b404a992b59db458443c03f582"
"Peripheral Coding of Sex Pheromone Blends with Reverse Ratios in Two Helicoverpa Species",2013,10.1371/journal.pone.0070078,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880721453&doi=10.1371%2fjournal.pone.0070078&partnerID=40&md5=7f6bfd042cbab062ea7771fe2aeb5348"
"Receptor-Associated Protein Blocks Internalization and Cytotoxicity of Myeloma Light Chain in Cultured Human Proximal Tubular Cells",2013,10.1371/journal.pone.0070276,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880706062&doi=10.1371%2fjournal.pone.0070276&partnerID=40&md5=7866a413c89a37fa22d1b8a20535a95f"
"Identification of Potential New Protein Vaccine Candidates through Pan-Surfomic Analysis of Pneumococcal Clinical Isolates from Adults",2013,10.1371/journal.pone.0070365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880730624&doi=10.1371%2fjournal.pone.0070365&partnerID=40&md5=9e82f676ff299fef51bed3b059e8fff7"
"Characterization of Rotavirus RNAs That Activate Innate Immune Signaling through the RIG-I-Like Receptors",2013,10.1371/journal.pone.0069825,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880707570&doi=10.1371%2fjournal.pone.0069825&partnerID=40&md5=8d4859817c1b59d4650c21b298c301df"
"Maturation of Cognitive Control: Delineating Response Inhibition and Interference Suppression",2013,10.1371/journal.pone.0069826,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880729307&doi=10.1371%2fjournal.pone.0069826&partnerID=40&md5=519dc5e87f3f501ac2486d9c9608b633"
"Prediction Errors in Learning Drug Response from Gene Expression Data - Influence of Labeling, Sample Size, and Machine Learning Algorithm",2013,10.1371/journal.pone.0070294,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880729826&doi=10.1371%2fjournal.pone.0070294&partnerID=40&md5=d7ebf011f33272f3adf626dfe0c546c6"
"Effects of Posidonia Oceanica Beach-Cast on Germination, Growth and Nutrient Uptake of Coastal Dune Plants",2013,10.1371/journal.pone.0070607,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880721751&doi=10.1371%2fjournal.pone.0070607&partnerID=40&md5=86f98c844677fc9df9b25a4ec9f4e112"
"The Production of Somatostatin Interneurons in the Olfactory Bulb Is Regulated by the Transcription Factor Sp8",2013,10.1371/journal.pone.0070049,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880728964&doi=10.1371%2fjournal.pone.0070049&partnerID=40&md5=5e75c0692855ac756cdb5bcf77bf3ab0"
"Recombinant Human Sonic Hedgehog Protein Regulates the Expression of ZO-1 and Occludin by Activating Angiopoietin-1 in Stroke Damage",2013,10.1371/journal.pone.0068891,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880729711&doi=10.1371%2fjournal.pone.0068891&partnerID=40&md5=d54a7baa90b1bebdf6711a5aab0a5d9e"
"Porous Chitosan Scaffolds with Embedded Hyaluronic Acid/Chitosan/Plasmid-DNA Nanoparticles Encoding TGF-β1 Induce DNA Controlled Release, Transfected Chondrocytes, and Promoted Cell Proliferation",2013,10.1371/journal.pone.0069950,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880733412&doi=10.1371%2fjournal.pone.0069950&partnerID=40&md5=c9f33bd664e69cbdad3523ac1836513e"
"Identification of Kininogen-1 as a Serum Biomarker for the Early Detection of Advanced Colorectal Adenoma and Colorectal Cancer",2013,10.1371/journal.pone.0070519,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880705235&doi=10.1371%2fjournal.pone.0070519&partnerID=40&md5=cdcf4f1bd81baa04cd770a528e2a8166"
"Unravelling the Functional Biomechanics of Dental Features and Tooth Wear",2013,10.1371/journal.pone.0069990,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880761731&doi=10.1371%2fjournal.pone.0069990&partnerID=40&md5=90390bcda002cfe34e0e3e4e22ef5031"
"Visual Impairment in the South Indian State of Andhra Pradesh: Andhra Pradesh - Rapid Assessment of Visual Impairment (AP-RAVI) Project",2013,10.1371/journal.pone.0070120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880705386&doi=10.1371%2fjournal.pone.0070120&partnerID=40&md5=e93fb99986ee878acde937fcdd28a6c1"
"The Cell Wall-Associated Mycolactone Polyketide Synthases Are Necessary but Not Sufficient for Mycolactone Biosynthesis",2013,10.1371/journal.pone.0070520,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880708925&doi=10.1371%2fjournal.pone.0070520&partnerID=40&md5=8226e1bb2e139783892345b12e2bafdd"
"Two Modes of Cell Death Caused by Exposure to Nanosecond Pulsed Electric Field",2013,10.1371/journal.pone.0070278,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880722459&doi=10.1371%2fjournal.pone.0070278&partnerID=40&md5=7b6e3690fa87cf4345d2d336b30d16c7"
"A Machine Learning Method for the Prediction of Receptor Activation in the Simulation of Synapses",2013,10.1371/journal.pone.0068888,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880754019&doi=10.1371%2fjournal.pone.0068888&partnerID=40&md5=5587d9a9da7ce60617fc7c2d278113b4"
"A Dual Role for SAGA-Associated Factor 29 (SGF29) in ER Stress Survival by Coordination of Both Histone H3 Acetylation and Histone H3 Lysine-4 Trimethylation",2013,10.1371/journal.pone.0070035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880730339&doi=10.1371%2fjournal.pone.0070035&partnerID=40&md5=cb6667a654c26545c5f948af9259829f"
"Development of an Aerosol Model of Cryptococcus Reveals Humidity as an Important Factor Affecting the Viability of Cryptococcus during Aerosolization",2013,10.1371/journal.pone.0069804,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880733791&doi=10.1371%2fjournal.pone.0069804&partnerID=40&md5=df2c5bbbb077888a5db40c006e878dbe"
"P16INK4A Positively Regulates p21WAF1 Expression by suppressing AUF1-dependent mRNA decay",2013,10.1371/journal.pone.0070133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880726285&doi=10.1371%2fjournal.pone.0070133&partnerID=40&md5=066fc77dab24d68529ef907a2c25fa18"
"Perceived Obstacles of Colorectal Cancer Screening and Their Associated Factors among 10,078 Chinese Participants",2013,10.1371/journal.pone.0070209,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880747490&doi=10.1371%2fjournal.pone.0070209&partnerID=40&md5=df3ef8456815ac2807853d4021ad3492"
"The Relationship between Diver Experience Levels and Perceptions of Attractiveness of Artificial Reefs - Examination of a Potential Management Tool",2013,10.1371/journal.pone.0068899,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880745738&doi=10.1371%2fjournal.pone.0068899&partnerID=40&md5=41957d75a2d4708ee82ff0698b61411a"
"Dexamethasone Rescues Neurovascular Unit Integrity from Cell Damage Caused by Systemic Administration of Shiga Toxin 2 and Lipopolysaccharide in Mice Motor Cortex",2013,10.1371/journal.pone.0070020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880704050&doi=10.1371%2fjournal.pone.0070020&partnerID=40&md5=e34d0059b974da174a784d55bc9af0f3"
"Prevalence of the Crayfish Plague Pathogen Aphanomyces astaci in Populations of the Signal Crayfish Pacifastacus leniusculus in France: Evaluating the Threat to Native Crayfish",2013,10.1371/journal.pone.0070157,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880707990&doi=10.1371%2fjournal.pone.0070157&partnerID=40&md5=734f99d4089250f479ba52d54db318ab"
"Deficiency of Smad7 Enhances Cardiac Remodeling Induced by Angiotensin II Infusion in a Mouse Model of Hypertension",2013,10.1371/journal.pone.0070195,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880720020&doi=10.1371%2fjournal.pone.0070195&partnerID=40&md5=d80aa779b5e5690f636eaef8f54c8c2c"
"A Framework for Analysis of Abortive Colony Size Distributions Using a Model of Branching Processes in Irradiated Normal Human Fibroblasts",2013,10.1371/journal.pone.0070291,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880742257&doi=10.1371%2fjournal.pone.0070291&partnerID=40&md5=23cbc5ac700629f7c7a210bf3fd41180"
"Proteome Analysis and Serological Characterization of Surface-Exposed Proteins of Rickettsia heilongjiangensis",2013,10.1371/journal.pone.0070440,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880760825&doi=10.1371%2fjournal.pone.0070440&partnerID=40&md5=fd718a21288718f410c517d29dbcb7a9"
"Influence of Genetic Variation on Plasma Protein Levels in Older Adults Using a Multi-Analyte Panel",2013,10.1371/journal.pone.0070269,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880709736&doi=10.1371%2fjournal.pone.0070269&partnerID=40&md5=9808bd14cfa526369555ca3c843bd7eb"
"Identification of Hotspots in the European Union for the Introduction of Four Zoonotic Arboviroses by Live Animal Trade",2013,10.1371/journal.pone.0070000,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880728921&doi=10.1371%2fjournal.pone.0070000&partnerID=40&md5=0a2b86f0b4e98d136cac822c3a3e2f0b"
"A Cell Line Resource Derived from Honey Bee (Apis mellifera) Embryonic Tissues",2013,10.1371/journal.pone.0069831,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880715533&doi=10.1371%2fjournal.pone.0069831&partnerID=40&md5=16c450a91966c85a3894275784881147"
"Interferon-Based Therapy Decreases Risks of Hepatocellular Carcinoma and Complications of Cirrhosis in Chronic Hepatitis C Patients",2013,10.1371/journal.pone.0070458,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880714667&doi=10.1371%2fjournal.pone.0070458&partnerID=40&md5=18beee5726f022d93073efe180c5f731"
"Corneal Endothelial Expansion Promoted by Human Bone Marrow Mesenchymal Stem Cell-Derived Conditioned Medium",2013,10.1371/journal.pone.0069009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880704070&doi=10.1371%2fjournal.pone.0069009&partnerID=40&md5=b0f3041e737f6c83dd32aef1d14e8fe0"
"Identification and Mapping of Linear Antibody Epitopes in Human Serum Albumin Using High-Density Peptide Arrays",2013,10.1371/journal.pone.0068902,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880750697&doi=10.1371%2fjournal.pone.0068902&partnerID=40&md5=b52e7072a884a06f2d5c163a38135293"
"Proteomic and Phytohormone Analysis of the Response of Maize (Zea mays L.) Seedlings to Sugarcane Mosaic Virus",2013,10.1371/journal.pone.0070295,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880731163&doi=10.1371%2fjournal.pone.0070295&partnerID=40&md5=dce3b27fb2893e0c6759298016fd53c5"
"Paraconsistent artificial neural networks and EEG",2013,10.3233/KES-130266,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880218070&doi=10.3233%2fKES-130266&partnerID=40&md5=cfa6bf29e667e8145739fa9bae7587fe"
"An ensemble of classifiers guided by the AAL brain atlas for alzheimer's disease detection",2013,10.1007/978-3-642-38682-4_13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880072756&doi=10.1007%2f978-3-642-38682-4_13&partnerID=40&md5=86785514c67f62d210ead76385690213"
"Neural correlates of the DemTect in Alzheimer's disease and frontotemporal lobar degeneration - A combined MRI & FDG-PET study",2013,10.1016/j.nicl.2013.05.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879367333&doi=10.1016%2fj.nicl.2013.05.008&partnerID=40&md5=5f6751c700c75f42d61b80f671ea41a8"
"Heightened emotional contagion in mild cognitive impairment and Alzheimer's disease is associated with temporal lobe degeneration",2013,10.1073/pnas.1301119110,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878972923&doi=10.1073%2fpnas.1301119110&partnerID=40&md5=0cc3593113666a37ab74dd93ee5061bc"
"Classification of Alzheimer's disease using regional saliency maps from brain MR volumes",2013,10.1117/12.2007092,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878380067&doi=10.1117%2f12.2007092&partnerID=40&md5=3f0bd9ed3f768ac42102534a5be98a33"
"Primary progressive aphasia with parkinsonism",2013,10.1002/mds.25341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879604165&doi=10.1002%2fmds.25341&partnerID=40&md5=ff429ad41ccfe31a4cac8d0bfc88cf20"
"Network analyses in neuroimaging studies",2013,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879590702&partnerID=40&md5=1940ca78365ddd2cb1c868855f3edd46"
"The ups and downs of the posteromedial cortex: Age-and amyloid-related functional alterations of the encoding/retrieval flip in cognitively normal older adults",2013,10.1093/cercor/bhs108,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877264669&doi=10.1093%2fcercor%2fbhs108&partnerID=40&md5=4fe05ca64f552366f0e94ed26cafd2e8"
"Metabolic networks underlying cognitive reserve in prodromal Alzheimer disease: A European Alzheimer Disease Consortium Project",2013,10.2967/jnumed.112.113928,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878644152&doi=10.2967%2fjnumed.112.113928&partnerID=40&md5=cfa7cae160ef4d72095735eb05c47398"
"Different multivariate techniques for automated classification of MRI data in Alzheimer's disease and mild cognitive impairment",2013,10.1016/j.pscychresns.2012.11.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876791647&doi=10.1016%2fj.pscychresns.2012.11.005&partnerID=40&md5=60f6eb00a392ae24bd0960d33d8379ed"
"EEG discrimination with artificial neural networks",2013,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877958244&partnerID=40&md5=3b032f888fd3baf10122618f32d2a1be"
"Abnormal functional connectivity of the default mode network in remitted late-onset depression",2013,10.1016/j.jad.2012.11.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875369302&doi=10.1016%2fj.jad.2012.11.019&partnerID=40&md5=86d58c733f54d48bf2c3ea97b1c259e5"
"Challenges in the development of Rodent models of mild traumatic brain injury",2013,10.1089/neu.2012.2349,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877868814&doi=10.1089%2fneu.2012.2349&partnerID=40&md5=2f0c3c68f5900340b74456e560470571"
"Increased cortical and thalamic excitability in freely moving APPswe/PS1dE9 mice modeling epileptic activity associated with alzheimer's disease",2013,10.1093/cercor/bhs105,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876184994&doi=10.1093%2fcercor%2fbhs105&partnerID=40&md5=5fa0d199276056968376b3628168e29d"
"Functional connectivity during recognition memory in individuals genetically at risk for Alzheimer's disease",2013,10.1002/hbm.21451,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873416607&doi=10.1002%2fhbm.21451&partnerID=40&md5=52a5b7e9917d1d7332890ae011daceb2"
"Category-specific semantic memory: Converging evidence from bold fMRI and Alzheimer's disease",2013,10.1016/j.neuroimage.2012.11.057,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872301440&doi=10.1016%2fj.neuroimage.2012.11.057&partnerID=40&md5=fa113ab3433c888e96007481450c06f7"
"Amyloid-β and cognition in aging and alzheimer's disease: Molecular and neurophysiological mechanisms",2013,10.3233/978-1-61499-154-0-79,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028288449&doi=10.3233%2f978-1-61499-154-0-79&partnerID=40&md5=aa54eac9f686cbca0d51fe7951599b39"
"Functional imaging during recognition of personally familiar faces and places in Alzheimer's disease",2013,10.1093/arclin/acs093,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873027950&doi=10.1093%2farclin%2facs093&partnerID=40&md5=28f1403f7f858793cf2c186c59d27799"
"Auditory cortical function during verbal episodic memory encoding in Alzheimer's disease",2013,10.1002/ana.23789,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884213379&doi=10.1002%2fana.23789&partnerID=40&md5=1df52fbd5b1fc04c86683a7a4913a153"
"Classification of sMRI data in Alzheimer's disease based on UMPCA and Laplacian Score",2013,10.1109/ICICS.2013.6782801,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899054331&doi=10.1109%2fICICS.2013.6782801&partnerID=40&md5=20ded30fb8a036478cf6182bbd8d1334"
"Semantic memory functional mri and cognitive function after exercise intervention in mild cognitive impairment",2013,10.3233/JAD-130467,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883172201&doi=10.3233%2fJAD-130467&partnerID=40&md5=6ca4b5262f0dbd1cfb1c2271b6cf00c6"
"Item familiarity and controlled associative retrieval in Alzheimer's disease: An fMRI study",2013,10.1016/j.cortex.2012.11.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878932578&doi=10.1016%2fj.cortex.2012.11.017&partnerID=40&md5=f8c779e0d42e3adccd3f78bd446d70da"
"Automatic detection and classification of Alzheimer's disease from MRI scans using principal component analysis and artificial neural networks",2013,10.1109/IWSSIP.2013.6623471,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889004520&doi=10.1109%2fIWSSIP.2013.6623471&partnerID=40&md5=b301c3bc0f9525c84d1d7b12e4336319"
"Slow excitotoxicity in alzheimer's disease",2013,10.3233/JAD-121990,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878842182&doi=10.3233%2fJAD-121990&partnerID=40&md5=da075421ca931930d1b50a4a258ca06a"
"Disordered recognition memory: Recollective confabulation",2013,10.1016/j.cortex.2013.01.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878932350&doi=10.1016%2fj.cortex.2013.01.010&partnerID=40&md5=9f95e6c868d369363612937974c824e4"
"Magnetic resonance imaging evidence for presymptomatic change in thalamus and caudate in familial Alzheimer's disease",2013,10.1093/brain/awt065,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877309236&doi=10.1093%2fbrain%2fawt065&partnerID=40&md5=1365f97c7b48c40848d955f66c94c435"
"Spatial navigation in normal aging and the prodromal stage of Alzheimer's disease: Insights from imaging and behavioral studies",2013,10.1016/j.arr.2012.04.007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867346155&doi=10.1016%2fj.arr.2012.04.007&partnerID=40&md5=df18486c8fc5f0c29ce1affa46fe5a32"
"Two fully-unsupervised methods for MR brain image segmentation using SOM-based strategies",2013,10.1016/j.asoc.2012.11.020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885578159&doi=10.1016%2fj.asoc.2012.11.020&partnerID=40&md5=6ee18f06c8d8c6248d6ffa78de09c562"
"Spectral analysis of predictive error in Alzheimer's disease diagnostics",2013,10.14311/NNW.2013.23.026,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894556549&doi=10.14311%2fNNW.2013.23.026&partnerID=40&md5=2176ba6edfced77a01f81666993b2009"
"Amyloid beta-protein and neural network dysfunction",2013,10.1155/2013/657470,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884666415&doi=10.1155%2f2013%2f657470&partnerID=40&md5=fe6fc883611aa2b686ab2b703cbcca05"
"Amyloid-β and cognition in aging and Alzheimer's disease: Molecular and neurophysiological mechanisms",2013,10.3233/JAD-2012-129003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865455898&doi=10.3233%2fJAD-2012-129003&partnerID=40&md5=39ec941b7284934191a5c505b4d3ef69"
"16th International Conference on Knowledge-Based and Intelligent Information and Engineering Systems, KES 2012",2013,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904607120&partnerID=40&md5=e1218e1b2330de2db14440ab74d16c6f"
"[An attempt to classify patients with dementia by detrended fluctuation analysis of electroencephalographic data --a preliminary study].",2013,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881222174&partnerID=40&md5=a9fa0232f35830d6d0955256cb9d34a1"
"Deep learning-based feature representation for AD/MCI classification.",2013,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897570840&partnerID=40&md5=5257b0c3b0b79d361ba4111cbbc46707"
"Medial Temporal Lobe Volume Predicts Elders' Everyday Memory",2013,10.1177/0956797612466676,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880081483&doi=10.1177%2f0956797612466676&partnerID=40&md5=e35d79bd80e463033af04261d22ddbf1"
